run_reg_22_1		real	5.149
run_reg_22_1		real	3.007
run_reg_22_1		real	2.391
run_reg_22_1		real	2.079
run_reg_22_1		real	1.599
run_reg_22_1		real	2.006
run_reg_22_1		real	1.74
run_reg_22_1		real	1.817
run_reg_22_1		real	1.916
run_reg_22_1		real	1.948
run_reg_22_1		real	2.134
run_reg_22_1		real	2.565
run_reg_22_1		real	1.694
run_reg_22_1		real	1.984
run_reg_22_1		real	3.912
run_reg_22_1		real	2.165
run_reg_22_1		real	2.153
run_reg_22_1		real	1.99
run_reg_22_1		real	1.765
run_plugin_22_1		real	3.427
run_plugin_22_1		real	3.42
run_plugin_22_1		real	3.782
run_plugin_22_1		real	3.156
run_plugin_22_1		real	1.556
run_plugin_22_1		real	1.567
run_plugin_22_1		real	1.655
run_plugin_22_1		real	1.23
run_plugin_22_1		real	1.368
run_plugin_22_1		real	1.593
run_plugin_22_1		real	1.415
run_plugin_22_1		real	1.377
run_plugin_22_1		real	1.549
run_plugin_22_1		real	1.311
run_plugin_22_1		real	1.984
run_plugin_22_1		real	1.437
run_plugin_22_1		real	1.383
run_plugin_22_1		real	1.612
run_plugin_22_1		real	1.367
run_plugin_22_1		real	1.483
run_plugin_22_1		real	1.878
run_plugin_22_1		real	3.497
run_plugin_22_1		real	1.352
run_plugin_22_1		real	1.851
run_plugin_22_1		real	1.59
run_plugin_22_1		real	1.435
run_plugin_22_1		real	1.675
run_plugin_22_1		real	1.461
run_plugin_22_1		real	1.488
run_plugin_22_1		real	1.343
run_plugin_22_1		real	1.33
run_plugin_22_1		real	1.708
run_plugin_22_1		real	1.308
run_plugin_22_1		real	1.307
run_plugin_22_1		real	1.553
run_plugin_22_1		real	1.362
run_plugin_22_1		real	2.157
run_plugin_22_1		real	1.638
run_plugin_22_1		real	1.838
run_plugin_22_1		real	1.318
run_plugin_22_1		real	1.4
run_plugin_22_1		real	1.941
run_plugin_22_1		real	1.413
run_plugin_22_1		real	1.391
run_plugin_22_1		real	1.5
run_plugin_22_1		real	1.251
run_plugin_22_1		real	1.432
run_plugin_22_1		real	2.409
run_plugin_22_1		real	2.215
run_plugin_22_1		real	1.428
run_reg_22_1		real	1.967
run_reg_22_1		real	1.991
run_reg_22_1		real	1.732
run_reg_22_1		real	2.045
run_reg_22_1		real	1.76
run_reg_22_1		real	1.715
run_reg_22_1		real	1.927
run_reg_22_1		real	1.925
run_reg_22_1		real	2.696
run_reg_22_1		real	2.24
run_reg_22_1		real	1.694
run_reg_22_1		real	2.308
run_reg_22_1		real	1.797
run_reg_22_1		real	1.804
run_reg_22_1		real	1.762
run_reg_22_1		real	1.66
run_reg_22_1		real	2.356
run_reg_22_1		real	3.075
run_reg_22_1		real	1.767
run_reg_22_1		real	1.693
run_reg_22_1		real	2.342
run_reg_22_1		real	2.013
run_reg_22_1		real	2.181
run_reg_22_1		real	1.69
run_reg_22_1		real	1.888
run_reg_22_1		real	1.605
run_reg_22_1		real	1.941
run_reg_22_1		real	2.023
run_reg_22_1		real	1.714
run_reg_22_1		real	1.544
run_reg_22_1		real	1.605
run_reg_22_1		real	1.656
run_reg_22_1		real	1.646
run_reg_22_1		real	1.79
run_reg_22_1		real	1.928
run_reg_22_1		real	1.694
run_reg_22_1		real	1.623
run_reg_22_1		real	1.777
run_reg_22_1		real	1.709
run_reg_22_1		real	1.779
run_reg_22_1		real	1.591
run_reg_22_1		real	1.717
run_reg_22_1		real	1.717
run_reg_22_1		real	1.605
run_reg_22_1		real	1.719
run_reg_22_1		real	2.138
run_reg_22_1		real	1.71
run_reg_22_1		real	1.601
run_reg_22_1		real	1.719
run_reg_22_1		real	1.702
run_plugin_22_1		real	1.331
run_plugin_22_1		real	1.457
run_plugin_22_1		real	1.934
run_plugin_22_1		real	1.778
run_plugin_22_1		real	1.514
run_plugin_22_1		real	1.428
run_plugin_22_1		real	1.374
run_plugin_22_1		real	1.414
run_plugin_22_1		real	1.21
run_plugin_22_1		real	1.571
run_plugin_22_1		real	1.707
run_plugin_22_1		real	1.299
run_plugin_22_1		real	1.3
run_plugin_22_1		real	1.168
run_plugin_22_1		real	1.32
run_plugin_22_1		real	1.262
run_plugin_22_1		real	1.384
run_plugin_22_1		real	1.27
run_plugin_22_1		real	1.42
run_plugin_22_1		real	1.559
run_plugin_22_1		real	1.301
run_plugin_22_1		real	1.36
run_plugin_22_1		real	1.272
run_plugin_22_1		real	1.362
run_plugin_22_1		real	1.36
run_plugin_22_1		real	1.386
run_plugin_22_1		real	1.305
run_plugin_22_1		real	1.282
run_plugin_22_1		real	1.275
run_plugin_22_1		real	1.434
run_plugin_22_1		real	1.27
run_plugin_22_1		real	1.313
run_plugin_22_1		real	1.372
run_plugin_22_1		real	1.691
run_plugin_22_1		real	1.305
run_plugin_22_1		real	1.299
run_plugin_22_1		real	1.286
run_plugin_22_1		real	1.337
run_plugin_22_1		real	1.348
run_plugin_22_1		real	1.238
run_plugin_22_1		real	1.371
run_plugin_22_1		real	1.232
run_plugin_22_1		real	1.256
run_plugin_22_1		real	1.326
run_plugin_22_1		real	1.487
run_plugin_22_1		real	1.409
run_plugin_22_1		real	1.24
run_plugin_22_1		real	1.346
run_plugin_22_1		real	1.239
run_plugin_22_1		real	1.346
run_plugin_22_1		real	1.291
run_plugin_22_1		real	1.421
run_plugin_22_1		real	1.257
run_plugin_22_1		real	1.704
run_plugin_22_1		real	1.737
run_plugin_22_1		real	1.312
run_plugin_22_1		real	1.639
run_plugin_22_1		real	1.183
run_plugin_22_1		real	1.477
run_plugin_22_1		real	1.258
run_plugin_22_1		real	2.656
run_plugin_22_1		real	2.238
run_plugin_22_1		real	1.453
run_plugin_22_1		real	1.549
run_plugin_22_1		real	1.331
run_plugin_22_1		real	1.954
run_plugin_22_1		real	1.287
run_plugin_22_1		real	1.342
run_plugin_22_1		real	1.418
run_plugin_22_1		real	1.292
run_plugin_22_1		real	1.226
run_plugin_22_1		real	1.426
run_plugin_22_1		real	1.214
run_plugin_22_1		real	1.437
run_plugin_22_1		real	1.253
run_plugin_22_1		real	1.378
run_plugin_22_1		real	1.344
run_plugin_22_1		real	1.21
run_plugin_22_1		real	1.26
run_plugin_22_1		real	1.218
run_plugin_22_1		real	1.337
run_plugin_22_1		real	1.246
run_plugin_22_1		real	1.217
run_plugin_22_1		real	1.365
run_plugin_22_1		real	1.294
run_plugin_22_1		real	1.435
run_plugin_22_1		real	1.253
run_plugin_22_1		real	1.306
run_plugin_22_1		real	1.475
run_plugin_22_1		real	1.71
run_plugin_22_1		real	1.448
run_plugin_22_1		real	1.409
run_plugin_22_1		real	1.4
run_plugin_22_1		real	1.761
run_plugin_22_1		real	2.15
run_plugin_22_1		real	1.555
run_plugin_22_1		real	1.65
run_plugin_22_1		real	1.517
run_plugin_22_1		real	1.899
run_plugin_22_1		real	1.506
run_reg_22_1		real	1.618
run_reg_22_1		real	1.604
run_reg_22_1		real	1.606
run_reg_22_1		real	1.703
run_reg_22_1		real	1.767
run_reg_22_1		real	1.796
run_reg_22_1		real	1.709
run_reg_22_1		real	1.646
run_reg_22_1		real	1.68
run_reg_22_1		real	1.7
run_reg_22_1		real	1.703
run_reg_22_1		real	2.125
run_reg_22_1		real	2.141
run_reg_22_1		real	1.903
run_reg_22_1		real	1.623
run_reg_22_1		real	1.72
run_reg_22_1		real	1.632
run_reg_22_1		real	3.95
run_reg_22_1		real	2.117
run_reg_22_1		real	1.819
run_reg_22_1		real	2.284
run_reg_22_1		real	1.778
run_reg_22_1		real	1.657
run_reg_22_1		real	1.702
run_reg_22_1		real	1.604
run_reg_22_1		real	1.827
run_reg_22_1		real	1.554
run_reg_22_1		real	1.78
run_reg_22_1		real	1.693
run_reg_22_1		real	1.744
run_reg_22_1		real	1.573
run_reg_22_1		real	1.587
run_reg_22_1		real	1.671
run_reg_22_1		real	1.621
run_reg_22_1		real	1.618
run_reg_22_1		real	1.66
run_reg_22_1		real	1.812
run_reg_22_1		real	1.626
run_reg_22_1		real	1.783
run_reg_22_1		real	2.119
run_reg_22_1		real	1.831
run_reg_22_1		real	1.855
run_reg_22_1		real	1.936
run_reg_22_1		real	2.329
run_reg_22_1		real	2.13
run_reg_22_1		real	2.184
run_reg_22_1		real	1.944
run_reg_22_1		real	2.105
run_reg_22_1		real	2.025
run_reg_22_1		real	1.768
run_plugin_22_1		real	1.405
run_plugin_22_1		real	1.349
run_plugin_22_1		real	1.46
run_plugin_22_1		real	1.584
run_plugin_22_1		real	1.399
run_plugin_22_1		real	1.823
run_plugin_22_1		real	1.366
run_plugin_22_1		real	1.31
run_plugin_22_1		real	1.498
run_plugin_22_1		real	1.301
run_plugin_22_1		real	1.296
run_plugin_22_1		real	1.237
run_plugin_22_1		real	1.768
run_plugin_22_1		real	1.517
run_plugin_22_1		real	1.55
run_plugin_22_1		real	1.447
run_plugin_22_1		real	1.504
run_plugin_22_1		real	1.781
run_plugin_22_1		real	1.477
run_plugin_22_1		real	1.539
run_plugin_22_1		real	1.359
run_plugin_22_1		real	1.481
run_plugin_22_1		real	1.511
run_plugin_22_1		real	1.285
run_plugin_22_1		real	1.215
run_plugin_22_1		real	1.271
run_plugin_22_1		real	1.332
run_plugin_22_1		real	1.281
run_plugin_22_1		real	1.457
run_plugin_22_1		real	1.537
run_plugin_22_1		real	1.381
run_plugin_22_1		real	1.558
run_plugin_22_1		real	1.624
run_plugin_22_1		real	1.858
run_plugin_22_1		real	1.58
run_plugin_22_1		real	1.757
run_plugin_22_1		real	1.554
run_plugin_22_1		real	1.398
run_plugin_22_1		real	1.226
run_plugin_22_1		real	1.367
run_plugin_22_1		real	1.337
run_plugin_22_1		real	1.48
run_plugin_22_1		real	1.921
run_plugin_22_1		real	1.594
run_plugin_22_1		real	1.403
run_plugin_22_1		real	1.753
run_plugin_22_1		real	1.747
run_plugin_22_1		real	1.566
run_plugin_22_1		real	1.644
run_plugin_22_1		real	1.276
run_reg_22_1		real	1.915
run_reg_22_1		real	1.9
run_reg_22_1		real	2.245
run_reg_22_1		real	1.644
run_reg_22_1		real	1.845
run_reg_22_1		real	1.727
run_reg_22_1		real	1.635
run_reg_22_1		real	1.62
run_reg_22_1		real	2.312
run_reg_22_1		real	1.877
run_reg_22_1		real	1.851
run_reg_22_1		real	2.024
run_reg_22_1		real	1.892
run_reg_22_1		real	1.95
run_reg_22_1		real	1.982
run_reg_22_1		real	1.934
run_reg_22_1		real	1.702
run_reg_22_1		real	1.622
run_reg_22_1		real	1.761
run_reg_22_1		real	1.543
run_reg_22_1		real	1.811
run_reg_22_1		real	1.993
run_reg_22_1		real	1.883
run_reg_22_1		real	2.223
run_reg_22_1		real	2.227
run_reg_22_1		real	2.135
run_reg_22_1		real	2.092
run_reg_22_1		real	2.017
run_reg_22_1		real	1.598
run_reg_22_1		real	1.793
run_reg_22_1		real	1.76
run_reg_22_1		real	2.166
run_reg_22_1		real	2.432
run_reg_22_1		real	1.856
run_reg_22_1		real	2.357
run_reg_22_1		real	2.05
run_reg_22_1		real	2.144
run_reg_22_1		real	1.562
run_reg_22_1		real	1.986
run_reg_22_1		real	1.731
run_reg_22_1		real	2.042
run_reg_22_1		real	2.216
run_reg_22_1		real	1.796
run_reg_22_1		real	2.041
run_reg_22_1		real	1.568
run_reg_22_1		real	1.804
run_reg_22_1		real	1.566
run_reg_22_1		real	1.701
run_reg_22_1		real	1.76
run_reg_22_1		real	2.052
run_plugin_22_1		real	1.314
run_plugin_22_1		real	1.501
run_plugin_22_1		real	1.368
run_plugin_22_1		real	1.686
run_plugin_22_1		real	1.618
run_plugin_22_1		real	1.55
run_plugin_22_1		real	1.431
run_plugin_22_1		real	1.452
run_plugin_22_1		real	1.283
run_plugin_22_1		real	1.367
run_plugin_22_1		real	1.307
run_plugin_22_1		real	1.257
run_plugin_22_1		real	1.341
run_plugin_22_1		real	1.372
run_plugin_22_1		real	1.44
run_plugin_22_1		real	1.705
run_plugin_22_1		real	1.679
run_plugin_22_1		real	2.556
run_plugin_22_1		real	1.604
run_plugin_22_1		real	1.934
run_plugin_22_1		real	1.613
run_plugin_22_1		real	1.287
run_plugin_22_1		real	1.368
run_plugin_22_1		real	1.254
run_plugin_22_1		real	1.462
run_plugin_22_1		real	1.406
run_plugin_22_1		real	1.5
run_plugin_22_1		real	1.381
run_plugin_22_1		real	1.469
run_plugin_22_1		real	1.363
run_plugin_22_1		real	1.395
run_plugin_22_1		real	1.333
run_plugin_22_1		real	1.518
run_plugin_22_1		real	1.461
run_plugin_22_1		real	1.681
run_plugin_22_1		real	1.884
run_plugin_22_1		real	1.516
run_plugin_22_1		real	1.282
run_plugin_22_1		real	1.529
run_plugin_22_1		real	1.537
run_plugin_22_1		real	1.254
run_plugin_22_1		real	1.211
run_plugin_22_1		real	1.303
run_plugin_22_1		real	1.231
run_plugin_22_1		real	1.302
run_plugin_22_1		real	1.425
run_plugin_22_1		real	1.302
run_plugin_22_1		real	1.402
run_plugin_22_1		real	1.345
run_plugin_22_1		real	1.34
run_reg_22_1		real	2.061
run_reg_22_1		real	3.204
run_reg_22_1		real	2.477
run_reg_22_1		real	2.002
run_reg_22_1		real	1.823
run_reg_22_1		real	1.604
run_reg_22_1		real	1.742
run_reg_22_1		real	1.813
run_reg_22_1		real	1.823
run_reg_22_1		real	1.88
run_reg_22_1		real	1.717
run_reg_22_1		real	1.834
run_reg_22_1		real	1.906
run_reg_22_1		real	1.833
run_reg_22_1		real	2.064
run_reg_22_1		real	2.322
run_reg_22_1		real	1.877
run_reg_22_1		real	1.772
run_reg_22_1		real	1.905
run_reg_22_1		real	1.602
run_reg_22_1		real	1.632
run_reg_22_1		real	1.561
run_reg_22_1		real	1.741
run_reg_22_1		real	1.79
run_reg_22_1		real	1.667
run_reg_22_1		real	1.747
run_reg_22_1		real	1.745
run_reg_22_1		real	1.681
run_reg_22_1		real	1.65
run_reg_22_1		real	1.754
run_reg_22_1		real	1.755
run_reg_22_1		real	1.825
run_reg_22_1		real	1.648
run_reg_22_1		real	1.69
run_reg_22_1		real	1.638
run_reg_22_1		real	1.912
run_reg_22_1		real	1.781
run_reg_22_1		real	1.674
run_reg_22_1		real	1.642
run_reg_22_1		real	1.611
run_reg_22_1		real	1.892
run_reg_22_1		real	1.782
run_reg_22_1		real	1.654
run_reg_22_1		real	1.706
run_reg_22_1		real	1.687
run_reg_22_1		real	1.655
run_reg_22_1		real	1.717
run_reg_22_1		real	1.736
run_reg_22_1		real	1.753
run_reg_22_1		real	1.682
run_plugin_22_1		real	1.274
run_plugin_22_1		real	1.388
run_plugin_22_1		real	1.254
run_plugin_22_1		real	1.397
run_plugin_22_1		real	1.358
run_plugin_22_1		real	1.39
run_plugin_22_1		real	1.336
run_plugin_22_1		real	1.29
run_plugin_22_1		real	1.307
run_plugin_22_1		real	1.299
run_plugin_22_1		real	1.459
run_plugin_22_1		real	1.449
run_plugin_22_1		real	1.352
run_plugin_22_1		real	1.289
run_plugin_22_1		real	1.204
run_plugin_22_1		real	1.327
run_plugin_22_1		real	1.277
run_plugin_22_1		real	1.529
run_plugin_22_1		real	1.334
run_plugin_22_1		real	1.333
run_plugin_22_1		real	1.281
run_plugin_22_1		real	1.28
run_plugin_22_1		real	1.352
run_plugin_22_1		real	1.214
run_plugin_22_1		real	1.367
run_plugin_22_1		real	1.326
run_plugin_22_1		real	1.469
run_plugin_22_1		real	1.302
run_plugin_22_1		real	1.373
run_plugin_22_1		real	1.253
run_plugin_22_1		real	1.286
run_plugin_22_1		real	1.441
run_plugin_22_1		real	1.581
run_plugin_22_1		real	1.472
run_plugin_22_1		real	1.32
run_plugin_22_1		real	1.438
run_plugin_22_1		real	1.405
run_plugin_22_1		real	1.373
run_plugin_22_1		real	1.317
run_plugin_22_1		real	1.371
run_plugin_22_1		real	1.307
run_plugin_22_1		real	1.302
run_plugin_22_1		real	1.386
run_plugin_22_1		real	1.299
run_plugin_22_1		real	1.457
run_plugin_22_1		real	1.888
run_plugin_22_1		real	1.513
run_plugin_22_1		real	1.774
run_plugin_22_1		real	2.68
run_plugin_22_1		real	3.788
run_reg_22_1		real	1.614
run_reg_22_1		real	1.73
run_reg_22_1		real	2.042
run_reg_22_1		real	1.798
run_reg_22_1		real	1.906
run_reg_22_1		real	1.756
run_reg_22_1		real	1.734
run_reg_22_1		real	1.78
run_reg_22_1		real	1.681
run_reg_22_1		real	1.819
run_reg_22_1		real	1.705
run_reg_22_1		real	1.694
run_reg_22_1		real	2.407
run_reg_22_1		real	1.973
run_reg_22_1		real	2.6
run_reg_22_1		real	3.505
run_reg_22_1		real	2.894
run_reg_22_1		real	1.741
run_reg_22_1		real	2.27
run_reg_22_1		real	1.841
run_reg_22_1		real	1.948
run_reg_22_1		real	2.217
run_reg_22_1		real	1.986
run_reg_22_1		real	1.719
run_reg_22_1		real	1.907
run_reg_22_1		real	2.404
run_reg_22_1		real	2.05
run_reg_22_1		real	2.038
run_reg_22_1		real	1.802
run_reg_22_1		real	1.626
run_reg_22_1		real	1.765
run_reg_22_1		real	1.675
run_reg_22_1		real	1.643
run_reg_22_1		real	1.548
run_reg_22_1		real	1.715
run_reg_22_1		real	1.916
run_reg_22_1		real	1.688
run_reg_22_1		real	1.654
run_reg_22_1		real	1.948
run_reg_22_1		real	1.564
run_reg_22_1		real	1.534
run_reg_22_1		real	1.653
run_reg_22_1		real	1.605
run_reg_22_1		real	1.604
run_reg_22_1		real	1.704
run_reg_22_1		real	1.651
run_reg_22_1		real	1.578
run_reg_22_1		real	1.549
run_reg_22_1		real	1.788
run_reg_22_1		real	1.605
run_plugin_22_1		real	1.494
run_plugin_22_1		real	1.66
run_plugin_22_1		real	1.773
run_plugin_22_1		real	1.413
run_plugin_22_1		real	1.527
run_plugin_22_1		real	1.413
run_plugin_22_1		real	1.951
run_plugin_22_1		real	1.587
run_plugin_22_1		real	1.372
run_plugin_22_1		real	1.521
run_plugin_22_1		real	1.888
run_plugin_22_1		real	1.715
run_plugin_22_1		real	1.567
run_plugin_22_1		real	1.552
run_plugin_22_1		real	1.534
run_plugin_22_1		real	1.305
run_plugin_22_1		real	1.427
run_plugin_22_1		real	1.331
run_plugin_22_1		real	1.362
run_plugin_22_1		real	1.243
run_plugin_22_1		real	1.272
run_plugin_22_1		real	1.3
run_plugin_22_1		real	1.356
run_plugin_22_1		real	1.446
run_plugin_22_1		real	1.345
run_plugin_22_1		real	1.326
run_plugin_22_1		real	1.431
run_plugin_22_1		real	1.374
run_plugin_22_1		real	1.26
run_plugin_22_1		real	1.202
run_plugin_22_1		real	1.261
run_plugin_22_1		real	1.256
run_plugin_22_1		real	1.245
run_plugin_22_1		real	1.193
run_plugin_22_1		real	1.249
run_plugin_22_1		real	1.414
run_plugin_22_1		real	1.249
run_plugin_22_1		real	1.256
run_plugin_22_1		real	1.25
run_plugin_22_1		real	1.281
run_plugin_22_1		real	1.422
run_plugin_22_1		real	1.277
run_plugin_22_1		real	1.191
run_plugin_22_1		real	1.308
run_plugin_22_1		real	1.287
run_plugin_22_1		real	1.244
run_plugin_22_1		real	1.254
run_plugin_22_1		real	1.358
run_plugin_22_1		real	1.291
run_plugin_22_1		real	1.514
run_plugin_22_1		real	1.801
run_plugin_22_1		real	1.356
run_plugin_22_1		real	1.59
run_plugin_22_1		real	1.484
run_plugin_22_1		real	1.311
run_plugin_22_1		real	1.311
run_plugin_22_1		real	1.258
run_plugin_22_1		real	1.335
run_plugin_22_1		real	1.324
run_plugin_22_1		real	1.514
run_plugin_22_1		real	1.266
run_plugin_22_1		real	1.523
run_plugin_22_1		real	1.286
run_plugin_22_1		real	1.371
run_plugin_22_1		real	1.307
run_plugin_22_1		real	1.262
run_plugin_22_1		real	1.276
run_plugin_22_1		real	1.23
run_plugin_22_1		real	1.297
run_plugin_22_1		real	1.234
run_plugin_22_1		real	1.284
run_plugin_22_1		real	1.44
run_plugin_22_1		real	1.493
run_plugin_22_1		real	1.389
run_plugin_22_1		real	1.26
run_plugin_22_1		real	1.359
run_plugin_22_1		real	1.36
run_plugin_22_1		real	1.42
run_plugin_22_1		real	1.372
run_plugin_22_1		real	1.274
run_plugin_22_1		real	1.185
run_plugin_22_1		real	1.217
run_plugin_22_1		real	1.284
run_plugin_22_1		real	1.304
run_plugin_22_1		real	1.255
run_plugin_22_1		real	1.27
run_plugin_22_1		real	1.524
run_plugin_22_1		real	1.207
run_plugin_22_1		real	1.561
run_plugin_22_1		real	1.193
run_plugin_22_1		real	1.327
run_plugin_22_1		real	1.483
run_plugin_22_1		real	1.405
run_plugin_22_1		real	1.496
run_plugin_22_1		real	1.45
run_plugin_22_1		real	1.819
run_plugin_22_1		real	1.473
run_plugin_22_1		real	1.497
run_plugin_22_1		real	1.23
run_plugin_22_1		real	1.24
run_reg_22_1		real	1.662
run_reg_22_1		real	1.564
run_reg_22_1		real	1.686
run_reg_22_1		real	1.609
run_reg_22_1		real	1.709
run_reg_22_1		real	1.818
run_reg_22_1		real	2.21
run_reg_22_1		real	1.893
run_reg_22_1		real	1.934
run_reg_22_1		real	1.77
run_reg_22_1		real	1.679
run_reg_22_1		real	1.643
run_reg_22_1		real	1.649
run_reg_22_1		real	1.841
run_reg_22_1		real	1.786
run_reg_22_1		real	1.813
run_reg_22_1		real	1.691
run_reg_22_1		real	1.642
run_reg_22_1		real	1.658
run_reg_22_1		real	1.642
run_reg_22_1		real	1.554
run_reg_22_1		real	1.6
run_reg_22_1		real	1.822
run_reg_22_1		real	1.998
run_reg_22_1		real	1.702
run_reg_22_1		real	1.641
run_reg_22_1		real	1.696
run_reg_22_1		real	1.798
run_reg_22_1		real	1.695
run_reg_22_1		real	1.713
run_reg_22_1		real	1.553
run_reg_22_1		real	1.573
run_reg_22_1		real	1.698
run_reg_22_1		real	1.622
run_reg_22_1		real	1.765
run_reg_22_1		real	1.584
run_reg_22_1		real	1.964
run_reg_22_1		real	1.599
run_reg_22_1		real	1.622
run_reg_22_1		real	1.837
run_reg_22_1		real	1.774
run_reg_22_1		real	1.893
run_reg_22_1		real	2.184
run_reg_22_1		real	2.04
run_reg_22_1		real	1.626
run_reg_22_1		real	1.585
run_reg_22_1		real	1.575
run_reg_22_1		real	2.013
run_reg_22_1		real	2.17
run_reg_22_1		real	1.931
